cloudnum,RGAL_KPC,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_PC_nn,RAD_PC_nn2,RAD_PC_nn3,RAD_NODC_nn,RAD_NODC_nn2,RAD_NODC_nn3
1,0.5707171217039154,60.97317116344422,-0.0008837614509337828,-43.34939023789251,3.0,6.0,17.0,27.469621840980373,91.51671715201384,185.22828717327317,0.4925102303236142,1.640827809859314,3.3210077265083124,0.2289135153415033,0.7626393096001162,1.5435690597772778,2883902.394191464,14116715.668869436,3792471.6904445025,5.182651290078777,8.884505534149383,5.192589951563457,56.1681114881681,57.52513515633532,67.63593444577764,138.1665518814033,137.10336600272805,146.73941770635452
2,0.7442267833713867,60.9729302690455,-0.0010589651864166094,-43.347680174979594,15.0,26.0,35.0,18.425497300427143,32.24875802420702,45.79516626703409,0.3303556915269362,0.5781966469759693,0.8210738399113037,0.15354581083689298,0.2687396502017254,0.3816263855586178,2979301.0319881663,3716097.8349837777,3037397.805064927,4.522719840138525,5.904659362510239,3.9112663516890707,46.77253208477191,31.76712570904875,51.051243326643494,132.03128551118195,114.64757644117691,142.44375898507147
3,0.5630648693534068,60.9732657329324,-0.0008149914697530665,-43.34945116823695,1.0,6.0,17.0,27.469621840980373,116.98731265654708,158.7475076145592,0.4925102303236142,2.097496959913021,2.8462267151383505,0.2289135153415033,0.9748942721378931,1.3228958967879945,1178487.7098003305,14116715.668869436,3792471.6904445025,7.7079744812356195,8.884505534149383,5.192589951563457,41.60932476895233,57.52513515633532,67.63593444577764,122.65656962985945,137.10336600272805,146.73941770635452
4,0.7867865178694767,60.97292520857209,-0.0010626479285309825,-43.34752270170189,26.0,2.0,35.0,16.0469596396871,47.093428320948256,48.38382254471527,0.2877102507594612,0.8443507290834646,0.8674865538150466,0.13372466366405927,0.3924452360079025,0.40319852120596106,3716097.8349837777,1693151.4295071105,3037397.805064927,5.904659362510239,3.552777428346681,3.9112663516890707,31.76712570904875,,51.051243326643494,114.64757644117691,111.42813579652346,142.44375898507147
5,6.2095099724504825,60.94814048161928,-0.019084141067240004,-43.35404599448326,11.0,14.0,10.0,270.30667427175626,365.5700761197544,626.014203000773,4.84640098703454,6.554404113439943,11.223976838508994,2.2525556189313045,3.0464173009979563,5.216785025006447,1788777.0157019955,1577042.1235446387,2669617.040956223,3.1019156232176455,,1.3135984231538906,,,53.161279290094065,92.80752386316377,106.7637665711919,140.27005564143707
6,0.5714654811456371,60.97300371307556,-0.0010055328796770414,-43.349109399928274,1.0,3.0,7.0,91.51671715201384,116.98731265654708,214.74143738751462,1.640827809859314,2.097496959913021,3.8501569260763513,0.7626393096001162,0.9748942721378931,1.7895119782292899,1178487.7098003305,2883902.394191464,3807650.442240166,7.7079744812356195,5.182651290078777,9.60662716640591,41.60932476895233,56.1681114881681,50.110165691212295,122.65656962985945,138.1665518814033,131.54252209797113
7,0.6541230675051835,60.972682916063135,-0.001238825411205504,-43.34843008354249,20.0,6.0,15.0,44.61832873009895,214.74143738751462,221.35675926547745,0.7999740035275089,3.8501569260763513,3.968764809382547,0.3718194060841583,1.7895119782292899,1.8446396605456468,12904066.792528264,14116715.668869436,2979301.0319881663,7.39653135360303,8.884505534149383,4.522719840138525,63.87242961719639,57.52513515633532,46.77253208477191,142.7589420084344,137.10336600272805,132.03128551118195
8,7.615737821906179,60.94618311487172,-0.02050529643682712,-43.36024798321909,12.0,13.0,16.0,70.7574228630387,141.43279977643223,185.49710019843727,1.2686288450972296,2.535786666319766,3.3258273474591937,0.5896451905253232,1.178606664803603,1.545809168320312,2025241.639219299,3381374.843986265,550153.0435774081,6.034384384416786,3.7468775729534114,1.5338185143905414,,,,110.54841108714646,100.60723259965603,95.55007046375646
9,5.710987091076433,60.953350918848116,-0.015294700148856453,-43.357216253258315,18.0,10.0,14.0,140.95429046670583,1061.4926323567854,1197.4388497974194,2.5272073443433065,19.03178659958581,21.469202857112318,1.1746190872225497,8.845771936306553,9.978657081645167,2354331.2036056416,2669617.040956223,1577042.1235446387,3.9622860529323556,1.3135984231538906,,45.91799810984732,53.161279290094065,,126.81009401315076,140.27005564143707,106.7637665711919
10,6.364537414644338,60.94871713032402,-0.018664214153764132,-43.356097322875726,14.0,11.0,5.0,261.8472319878229,355.70793853310755,626.014203000773,4.694729373504943,6.3775831989621015,11.223976838508994,2.1820602665651934,2.9642328211092326,5.216785025006447,1577042.1235446387,1788777.0157019955,936740.5020942502,,3.1019156232176455,3.4591436021429955,,,45.39735853268454,106.7637665711919,92.80752386316377,140.19672485754433
